code,name,street,zip,city,country,website,logo_url,sortOrder
1296,STROH Austria Gesellschaft mbH,Strohgasse 6,AT-9020,Klagenfurt,Österreich,http://www.stroh.at,,10
1297,STUTE Nahrungsmittelwerke GmbH & Co. KG,Abtsbrede 129,D-33098,Paderborn,Deutschland,http://www.stute-nahrungsmittelwerke.de,,10
1298,Stuttgarter Hofbräu AG,Böblinger Straße 104,D-70199,Stuttgart,Deutschland,http://www.stuttgarter-hofbraeu.de,,10
1299,SÜDKOLA Limonadenwerk,Eckenerstraße 10,D-74321,Bietigheim-Bissingen,Deutschland,http://www.suedkola.de,,10
1300,Süßmost & Weinkelterei Hohenseefeld GmbH,Luckenwalder Straße 5a,D-14913,Hohenseefeld,Deutschland,http://www.werder-frucht.com,,10
1301,Süßmosterei Matthias Stöger GmbH,Osterbuchberger Weg 2 - 4,D-83236,Übersee,Deutschland,http://www.stoeger.de,,10
1302,Süssmosterei Steinmeier GmbH & Co. KG,Kaltoft 4,D-24392,Kiesby,Deutschland,http://www.suessmosterei-steinmeier.de,,10
1303,tbottlers GmbH,Halleschestraße 34,D-06779,Raguhn,Deutschland,http://www.tbottlers.com,,10
1304,Team Beverage AG,Dr.-Eckener-Straße 14,D-27793,Wildeshausen,Deutschland,http://www.team-beverage.de,,10
1305,Teehaus GmbH,Zwickauer Straße 27,D-01069,Dresden,Deutschland,http://www.teehaus-tee.de,,10
1306,Teekanne GmbH & Co. KG,Kevelaerer Straße 21-23,D-40549,Düsseldorf,Deutschland,http://www.teekanne.de,,10
1307,Teeküchen GmbH,Brunnenstraße 1,D-61184,Karben,Deutschland,http://www.ti-erfrischungstee.de,,10
1308,temetum GmbH,Karlstraße 19-21,D-35444,Biebertal,Deutschland,http://www.temetum.eu,,10
1309,Tequilaland GmbH,Vogelsbergstraße 26,D-63456,Hanau,Deutschland,http://www.tequilaland.de,,10
1310,Teusser Mineralbrunnen Karl Rössle GmbH & Co. KG,Teusserbadstraße 33-35,D-74245,Löwenstein-Teusserbad,Deutschland,http://www.teusser.de,,10
1311,Teutoburger Mineralbrunnen GmbH,Brockhagener Straße 200,D-33649,Bielefeld,Deutschland,http://www.christinen.de,,10
1312,THE BALVENIE DISTILLERY,Balvenie Maltings,AB55 4BB,Dufftown,Schottland,http://www.thebalvenie.com,,10
1313,The Boston Beer Company,One Design Center Place; Suite 850,US-2210,Boston; MA,USA,http://www.bostonbeer.com,,10
1314,The Drambuie Liqueur Company Ltd,Strathclyde Business Park,GB-ML4 3AN,Bellshill; Lanarkshire,Schottland,http://www.drambuie.com,,10
1315,The Duke Destillerie,Feldkirchner Straße 1,D-85609,Aschheim b. München,Deutschland,http://www.theduke-gin.de,,10
1316,The GlenDronach Distillery Co. Ltd,50 Lothian Road; Festival Square,GB-ESH3 9WJ,Edinburgh,Schottland,http://www.glendronachdistillery.co.uk,,10
1317,The Irish Mist Whiskey Co.,1-36 Upper Ormind Quay Upper North City,IE-D07 W086,Dublin,Irland,http://www.irishmist.com/,,10
1318,The Old Bushmill Distillery,2 Distillery Rd,GB-BT57 8XH,Bushmills; County Antrim,Vereintes Königreich,http://www.bushmills.comdistillery,,10
1319,Thomas Henry GmbH & Co. KG,Bessemerstraße 2-14,D-12103,Berlin,Deutschland,http://www.thomas-henry.de,,10
1320,Thomas Lintl - Fa. Weissenbach,Jahnstraße 4,D-82380,Peißenberg,Deutschland,http://www.getraenke-weissenbach.de,,10
1321,Thorbräu Augsburg Max Kuhnle GmbH & Co. KG,Wertachbrucker-Tor-Straße 9,D-86152,Augsburg,Deutschland,http://www.thorbraeu.de,,10
1322,Thorfried Met Honigwein,Pablo-Picasso-Straße 17,D-13057,Berlin,Deutschland,http://www.thorfried-met.de,,10
1323,Three Sixty Vodka GmbH,Havelchaussee 162,D-14055,Berlin,Deutschland,http://www.threesixty-vodka.com,,10
1324,Thüringer Waldquell Mineralbrunnen GmbH,Kasseler Straße 76,D-98574,Schmalkalden,Deutschland,http://www.twq.de,,10
1325,Thüringer Weinkellereien GmbH Gotha,Stielerstraße 4,D-99853,Gotha,Deutschland,http://www.gotano.de,,10
1326,TLG Kulturbrauerei GmbH &Co. KG,Schönhauser Allee 36,D-10435,Berlin,Deutschland,http://www.kulturbrauerei.de,,10
1327,Tonka Gin,Papenreye 18,D-22453,Lensahn,Deutschland,http://www.tonka-gin.com,,10
1328,Tophi GmbH,Ringstraße 2,D-04749,Ostrau/Sachsen,Deutschland,http://www.wsk-ostrau.de,,10
1329,Tophi Warenhandelsgesel. AG & Co. KG,Haferweg 38,D-22769,Hamburg,Deutschland,,,10
1330,Toschi Vignola Srl,Via Genova 244,I-41056,Savignano Sul Panaro MO,Italien,http://www.toschi.it/,,10
1331,TROY AQUA GmbH,Gewerbepark 1,D-06917,Jessen (Elster),Deutschland,http://www.troy-aqua.de,,10
1332,Tuborg Vertriebs-GmbH,Holstenstraße 224,D-22765,Hamburg,Deutschland,http://www.tuborg.de,,10
1333,Tucher Bräu GmbH & Co. KG Brauereibetriebsgesellschaft,Schwabacher Straße 106,D-90763,Fürth,Deutschland,http://www.tucher.de,,10
1334,Tullamore Dew Company LTD,Bury Quay,,Puttaghan; Tullamore,Irland,http://www.tullamoredew.com,,10
1335,TURM Gasthaus-Brauerei GmbH,Heinersdorfer Damm 1-11,D-16303,Schwedt/Oder,Deutschland,http://www.turmhotel-schwedt.de,,10
1336,Turoa Rum International GmbH,Glockengießerwall 26,D-20095,Hamburg,Deutschland,,,10
1337,Überkinger GmbH,Geislinger Straße 61,D-73337,Bad Überkingen,Deutschland,http://www.ueberkinger.com,,10
1338,UCSA,Camí Antic de Valencia,ES-08850,Gavá (Barcelona),España,http://www.usca.es,,10
1339,Uerige Obergärige Hausbrauerei GmbH,Berger Straße1,D-40213,Düsseldorf,Deutschland,http://www.uerige.de,,10
1340,Unertl Weißbier GmbH,Lerchenberger Straße 6,D-83527,Haag in Oberbayern,Deutschland,http://www.unertl.de,,10
1341,Union Brauerei Bremen GmbH,Theodorstraße 13,D-28219,Bremen,Deutschland,http://www.brauerei-bremen.de,,10
1342,Union Getränke Zupancic GmbH & Co. KG,Rheinberger Straße 74,D-47441,Moers,Deutschland,http://www.union-getraenke.de,,10
1343,Urbacher Mineralquellen AG,Robert-Bosch-Straße 1,D-73660,Urbach,Deutschland,,,10
1344,Urban Chestnut Brewing Co. Deutschland GmbH,Am Brunnen 2,D-85283,Wolnzach,Deutschland,http://www.urbanchestnut.de,,10
1345,Uwe Müller GmbH & Co. KG,Oberwiesachstraße 3,D-72290,Loßburg,Deutschland,http://www.uwemueller.de,,10
1346,V & S Deutschland GmbH,Alter Postweg 39,D-21614,Buxtehude,Deutschland,http://www.vsdeutschland.de,,10
1347,Valensina GmbH,Ruckes 90,D-41238,Mönchengladbach,Deutschland,http://www.valensina.de,,10
1348,Vereinsbrauerei Apolda GmbH,Topfmarkt 14,D-99510,Apolda,Deutschland,http://www.apoldaer.de,,10
1349,Vereinsbrauerei Greiz GmbH,Lindenstraße 60,D-07973,Greiz,Deutschland,http://www.greizer.de,,10
1350,VERPOORTEN GmbH & Co. KG,Potsdamer Platz 1,D-53119,Bonn,Deutschland,http://www.verpoorten.de,,10
1351,Victoria Heil- und Mineralbrunnen GmbH,Max-Schwarz-Straße 1,D-56112,Lahnstein,Deutschland,http://www.lahnsteiner.de,,10
1352,Vielanker Brauhaus GmbH & Co. KG,Lindenplatz 1,D-19303,Vielank,Deutschland,http://www.vielanker.de,,10
1353,Vier Jahreszeiten Winzer eG,Limburgstraße 8,D-67098,Bad Dürkheim,Deutschland,http://www.vj-wein.de,,10
1354,Viktor Kattinger,Schillerstraße 93,D-10625,Berlin–Charlottenburg,Deutschland,,,10
1355,Villa Laviosa KG,Boznerstraße 9,I-39018,Settequerce-Terlano,Italien,http://www.villalaviosa.it,,10
1356,Vilsa-Brunnen Otto Rodekohr GmbH & Co. KG,Alte Drift 1,D-27305,Bruchhausen-Vilsen,Deutschland,http://www.vilsa.de,,10
1357,Vin Aqua Vin Kreuzinger & Gerber GmbH,Weserstraße 204,D-12047,Berlin,Deutschland,http://www.vinaquavin.de,,10
1358,VINISPANA S. Coop.,C/1 Julio 44 3-G,ES-13300,Valdepenas,Deutschland,http://www.vinispana.com,,10
1359,Vinothek Julius Kimmle GmbH & Co. KG,Agnes-Kimmle-Straße 1,D-76889,Kapellen-Drusweiler,Deutschland,http://www.kimmle-wein.de,,10
1360,viQua GmbH,Rathausplatz 6,D-94065,Waldkirchen,Deutschland,http://www.viqua.de,,10
1361,Vivaris Getränke GmbH und Co. KG,Neuer Grund 24,D-49740,Haselünne,Deutschland,http://www.vivaris.net,,10
1362,Voelkel GmbH,Fährstraße 1,D-29478,Höhbeck/OT Pevestorf,Deutschland,http://www.voelkeljuice.de,,10
1363,Vogelsberger Landbrauereien GmbH,Cent 8,D-36341,Lauterbach (Hessen),Deutschland,http://www.alsfelder.de,,10
1364,Volkmarser Mineralbrunnen Waldhoff GmbH & Co. KG,Ehringer Landstraße 102,D-34471,Volkmarsen,Deutschland,http://www.waldecker-mineralbrunnen.de,,10
1365,Vormann Brauerei,Braugasse 5,D-58091,Hagen,Deutschland,http://www.vormann-brauerei.de,,10
1366,Vöslauer Mineralwasser AG,Ottakringer Platz 1,A-1160,Wien,Österreich,http://www.voeslauer.com,,10
1367,Vranken Pommery Deutschland & Österreich GmbH,Mohrenstraße 34,D-10117,Berlin,Deutschland,http://www.vrankenpommery.com,,10
1368,Vulkan Brauerei Mendig GmbH,Laacher-See-Straße 2,D-56743,Mendig,Deutschland,http://www.vulkan-brauerei.de,,10
1369,W. Dinkelaker SCHÖNBUCH-BRÄU GmbH & Co. KG,Postplatz 6,D-71032,Böblingen,Deutschland,http://www.braumanufaktur.com,,10
1370,W. Streker Natursaft GmbH,Daimlerstraße 6,D-71546,Aspach,Deutschland,http://www.streker.de,,10
1371,W.Gloßner GmbH & Co. KG,Felsenweg 2,D-91790,Bergen (Mittelfranken),Deutschland,http://www.felsenbraeu.com,,10
1372,Wacholderbrennerei Wippermann GmbH,Leuchte 29,D-32657,Lemgo,Deutschland,,,10
1373,Waldberg Fruchtsaftkelterei,Niedieckstraße 50,D-47803,Krefeld,Deutschland,,,10
1374,Waldemar Behn GmbH & Co. KG,Kadekerweg 2,D-24340,Eckernförde,Deutschland,http://www.behn.de,,10
1375,Waldhaus GbR; Erste Erfurter Gasthausbrauerei,Rhodaer Chaussee 12,D-99094,Erfurt,Deutschland,http://www.waldhaus-erfurt.de,,10
1376,Waldschloßbrauerei GmbH,Orber Straße 103,D-97833,Frammersbach,Deutschland,http://www.waldschlossbrauerei.de,,10
1377,Waldstadtbrauerei Iserlohn GmbH,Grüner Talstraße 71,D-58644,Iserlohn,Deutschland,http://www.waldstadtbrauerei-iserlohn.de,,10
1378,Waldulmer Winzergenossenschaft eG,Weinstraße 37,D-77876,Kappelrodeck,Deutschland,http://www.waldulmer.de,,10
1379,Warburger Brauerei GmbH,Kuhlemühle,D-34414,Warburg,Deutschland,http://www.warburger-brauerei.de,,10
1380,Warsteiner Brauerei Haus Cramer KG,Domring 4-10,D-59581,Warstein,Deutschland,http://www.warsteiner-gruppe.de,,10
1381,Wartburg Brauerei Eisenach GmbH,Wartburgallee 25a,D-99817,Eisenach,Deutschland,http://www.brauerei-eisenach.de,,10
1382,Watzdorfer Traditions- & Spezialitätenbrauerei GmbH,Watzdorf 14,D-07422,Bad Blankenburg,Deutschland,http://www.watzdorfer.de,,10
1383,Watzke Brauereiausschank am Goldenen Reiter,Hauptstraße 1,D-01097,Dresden,Deutschland,http://www.watzke.de,,10
1384,Webster Brauhaus,Dellplatz 14,D-47051,Duisburg,Deutschland,http://www.webster-brauhaus.de,,10
1385,Weideneder Bräu Vertriebs GmbH & Co. KG,Marktplatz 43,D-84367,Tann,Deutschland,http://www.weideneder.com,,10
1386,Wein Allianz GmbH,Hauptstraße 94,D-67152,Ruppertsberg,Deutschland,http://wa.weinallianz.org,,10
1387,Wein Wolf GmbH,Königswinterer Straße 552,D-53227,Bonn,Deutschland,http://www.weinwolf.de,,10
1388,Wein- und Sektkellerei Jakob Gerhardt Niersteiner Schloßkellereien GmbH & Co. KG,Oberdorfstraße 27-29,D-55283,Nierstein,Deutschland,http://www.jakobgerhardt.de,,10
1389,Weingärtner Cleebronn Güglingen eG,Ranspacher Straße 1,D-74389,Cleebronn,Deutschland,http://www.cleebronner-winzer.de,,10
1390,Weingärtner Markelsheim eG,Scheuerntorstraße 19,D-97980,Bad Mergentheim,Deutschland,http://www.markelsheimer-wein.de,,10
1391,Weingärtner Stromberg-Zabergäu eG,Neipperger Straße 60,D-74336,Brackenheim,Deutschland,http://www.wg-stromberg-zabergaeu.de,,10
1392,Weingut - Sektgut - Destillerie Andreas Diehl,Eisenbahnstraße 3a,D-67483,Edesheim,Deutschland,http://www.diehl-wein.de,,10
1393,Weingut Arno Kronenberger,Außerhalb 7,D-55578,Gau-Weinheim,Deutschland,,,10
1394,Weingut Balthasar Ress,Rheinallee 7,D-65347,Eltville am Rhein,Deutschland,http://www.ress-wine.com,,10
1395,Weingut Ernst Bretz e.K.,Langgasse 35,D-55234,Bechtolsheim,Deutschland,http://www.weingutbretz.de,,10
1396,Weingut Familie Stauff,Weedegasse 13,D-55234,Ober-Flörsheim,Deutschland,http://www.weingut-stauff.de,,10
1397,Weingut Hammel GmbH,Weinstraße Süd 4,D-67281,Kirchheim/Weinstraße,Deutschland,http://www.weinhammel.de,,10
1398,Weingut Heinrich Lorch GmbH & Co. KG,Kurfürstenstraße 11,D-76887,Bad Bergzabern,Deutschland,http://www.lorchwein.de,,10
1399,Weingut Herzog von Württemberg,Schloss Monrepos 9,D-71634,Ludwigsburg,Deutschland,http://www.weingut-wuerttemberg.de,,10
1400,Weingut Ing. Gerald BECK,Untere Hauptstraße 19,A-7122,Gols,Österreich,http://www.gerald-beck.at,,10
1401,Weingut Knöll & Vogel (GbR),Klingweg 3,D-76887,Bad Bergzabern,Deutschland,http://www.knoell-vogel.de,,10
1402,Weingut Lindenhof Familie Bockius Inh.: Frank Bockius,Niedergasse 17,D-55437,Appenheim,Deutschland,http://www.weingut-lindenhof-appenheim.de/,,10
1403,Weingut Otto Beiser,Außerhalb 1,D-55578,Vendersheim,Deutschland,http://www.vendersheim.de,,10
1404,Weingut Ruppert-Deginther,Kämmererstraße 8,D-67596,Dittelsheim-Heßloch,Deutschland,https://www.ruppert-deginther.de,,10
1405,Weingut Schloss Reinhartshausen GmbH & Co. KG,Hauptstraße 41,D-65346,Eltville am Rhein,Deutschland,http://www.schloss-reinhartshausen.de,,10
1406,Weingut Schwarzer Adler,Badbergstraße 23,D-79235,Vogtsburg-Oberbergen,Deutschland,http://www.franz-keller.de,,10
1407,Weinhaus Schloss Koblenz GmbH,Fliehburgstraße 23,D-56856,Zell,Deutschland,,,10
1408,Weinkellerei Hohenlohe eG,Alter Berg1,D-74626,Bretzfeld-Adolzfurt,Deutschland,http://www.weinkellerei-hohenlohe.de,,10
1409,Weinkellerei Kurt Glas,Weinstraße 192,D-67434,Neustadt an der Weinstraße,Deutschland,,,10
1410,Weinkellerei Markgräflerland GmbH,Werderstraße 51,D-79379,Müllheim,Deutschland,,,10
1411,Weinkontor Edenkoben eG,Weinstraße 130,D-67480,Edenkoben,Deutschland,http://www.weinkontor-edenkoben.de,,10
1412,Weinkontor Schloss Friedelsheim GmbH,Hauptstraße 93,D-67159,Friedelsheim,Deutschland,http://www.weincontor-schloss-friedelsheim.de,,10
1413,Weinkontor Westhofen GmbH,Am Bogen 18,D-67593,Westhofen,Deutschland,http://www.weinkontor-westhofen.de,,10
1414,Weinkonvent Dürrenzimmern eG,Meimsheimer Straße 11,D-74336,Brackenheim-Dürrenzimmern,Deutschland,http://www.weinkonvent-duerrenzimmern.de,,10
1415,Weinland Königsbach GmbH,Deidesheimer Straße 12,D-67435,Neustadt an der Weinstraße,Deutschland,http://www.weinland-koenigsbach.de,,10
1416,Weinmanufaktur Weingarten GmbH,Kirchbergstraße 17,D-76356,Weingarten (Baden),Deutschland,http://www.wein-weingarten.de,,10
1417,Weinvertriebsgenossenschaft Ebringen eG,Schönbergstraße 47,D-79285,Ebringen,Deutschland,http://www.winzerhof-ebringen.de,,10
1418,Weiss Rössl Bräu GmbH,Frankenstraße 26,D-97483,Eltmann,Deutschland,http://www.braufranken.de,,10
1419,Weißbierbrauerei Joh. Hopf KG,Schützenstraße 8 + 10,D-83714,Miesbach,Deutschland,http://www.hopfweisse.de,,10
1420,Weissbräu Schwendl GmbH und Co. KG,Schalchener Straße 115,D-83342,Tacherting,Deutschland,http://www.weissbraeu-schwendl.de,,10
1421,Weißbräu Unertl GmbH & Co. KG,Weißgerberstraße 7-15,D-84453,Mühldorf am Inn,Deutschland,http://www.unertl.com,,10
1422,Weizenbrennerei Joh. Dieckmann,Vorsfelder Straße 1,D-38350,Helmstedt,Deutschland,http://www.weizenbrennerei.de,,10
1423,Weldebräu GmbH & Co. KG,Brauereistraße 1,D-68723,Plankstadt,Deutschland,http://www.welde.de,,10
1424,Werder Feinkost GmbH,Phöbener Straße 1,D-14542,Werder (Havel),Deutschland,http://www.werder-feinkost.de,,10
1425,Wernecker Bierbrauerei GmbH & Co. KG,Schönbornstraße 2-4,D-97440,Werneck,Deutschland,http://www.wernecker-bier.de,,10
1426,Wernesgrüner Brauerei GmbH,Bergstraße 4,D-08237,Steinberg (Vogtland),Deutschland,http://www.wernesgruener.de,,10
1427,Wernicke Fruchtsaft GmbH & Co. KG,Helpuper Straße 354 - 358,D-33818,Leopoldshöhe-Helpup,Deutschland,http://www.wernicke-fruchtsaft.de,,10
1428,Westerwald-Brauerei H. Schneider GmbH & Co. KG,Gehlerter Weg 12,D-57627,Hachenburg,Deutschland,http://www.hachenburger.de,,10
1429,Westquell Brunnenbetriebe GmbH,Berliner Straße 50-62,D-44866,Bochum,Deutschland,http://www.westquell.de,,10
1430,WGS Bodensee Getränke GmbH,Egelsee 7,D- 78355,Hohenfels,Deutschland,,,10
1431,Wiesentaler Mineralbrunnen GmbH,Schulstraße 10-12,D-68753,Waghäusel,Deutschland,http://www.wiesentaler.net,,10
1432,Wildbadquelle Mineralbrunnen GmbH & Co. KG,Ritterstraße 6,D-74523,Schwäbisch Hal,Deutschland,http://www.haller-wildbadquelle.de,,10
1433,Wildbräu Grafing GmbH,Rotter Straße 15,D-85567,Grafing bei München,Deutschland,http://www.wildbraeu.de,,10
1434,Wilhelm Behr Inh. Dipl-ing. Cornelia Kubitz,Heinrichsplatz 4 - 5,D-06366,Köthen/Anhalt,Deutschland,http://www.wilhelm-behr.de,,10
1435,Wilhelm Braun Erben GmbH & Co. KG,Bachstraße 14,D-53474,Bad Neuenahr-Ahrweiler,Deutschland,http://www.braun-spirituosen.de,,10
1436,Wilhelm Hämmerle; Destillerie-Freihof GmbH & Co. KG,Vorachstraße 75,A-6890,Lustenau,Österreich,http://www.freihof.com,,10
1437,Wilhelm Kisker GmbH,Kiskerstraße 1,D-33790,Halle (Westf.),Deutschland,http://www.kisker-brennereien.de,,10
1438,Wilhelm Reuschling GmbH,Gießener Straße 26,D-61118,Bad Vilbel,Deutschland,,,10
1439,Willi Wollbrink KG,Otto-Hahn-Straße 17,D-49593,Bersenbrück,Deutschland,http://www.wollbrink-spirituosen.de,,10
1440,William Grant & Sons Ltd Glenfiddich Distillery,Dufftown,GB-AB55 4DH,Keith,Schottland,http://www.glenfiddich.com,,10
1441,Winkels Getränke Logistik GmbH & Co. Holding KG,Gerhard-Rummler-Straße 1,D-74343,Sachsenheim,Deutschland,http://www.winkels.de,,10
1442,Winkler Bräustüberl GmbH,St.-Martin-Straße 6,D-92355,Lengenfeld (Vogtland),Deutschland,http://www.winkler-braeu.de,,10
1443,Winzer vom Weinsberger Tal eG,Reisacher Straße 5,D-74245,Löwenstein,Deutschland,http://www.weinsbergertal-winzer.de,,10
1444,Winzergenossenschaft Hügelheim e.G.,Basler Straße 12,D-79379,Müllheim,Deutschland,http://www.weinundhof.de,,10
1445,Winzergenossenschaft Kallstadt e.G.,Weinstraße 126,D-67169,Kallstadt,Deutschland,http://shop.wg-kallstadt.de,,10
1446,Winzergenossenschaft Oberbergen eG,Badbergstraße 2,D-79235,Vogtsburg im Kaiserstuhl,Deutschland,http://www.wg-oberbergen.com,,10
1447,Winzergenossenschaft Wolfenweiler eG,Kirchstraße 2,D-79227,Schallstadt,Deutschland,http://www.wg-wolfenweiler.de,,10
1448,Winzerkeller Auggener Schäf eG,Kleinfeldele 1,D-79424,Auggen,Deutschland,http://www.auggener-wein.de,,10
1449,Winzerkeller Hex vom Dasenstein eG,Burgunderplatz 1,D-77876,Kappelrodeck,Deutschland,http://www.dasenstein.de,,10
1450,Winzerkeller Wiesloch,Bögnerweg 3,D-69168,Wiesloch,Deutschland,http://www.winzerkeller-wiesloch.de,,10
1451,Winzerverein Deidesheim eG,Prinz-Rupprecht-Straße 8,D-67146,Deidesheim,Deutschland,http://www.winzervereindeidesheim.de,,10
1452,Winzerverein Hagnau eG,Strandbadstraße 7,D-88709,Hagnau am Bodensee,Deutschland,http://www.hagnauer.de,,10
1453,Winzervereinigung Freyburg-Unstrut eG,Querfurter Straße 10,D-06632,Freyburg (Unstrut),Deutschland,http://www.winzervereinigung-freyburg.de,,10
1454,Wittenseer Quelle Mineralbrunnen GmbH,Mühlenstraße 29,D-24361,Groß Wittensee,Deutschland,http://www.wittenseer.de,,10
1455,Wolfgang Picht -Harzer Grubenlicht--Likörfabrik,Dr.-Bodo-Otto-Straße 2,D-37431,Bad Lauterberg im Harz,Deutschland,http://www.harzweb.de,,10
1456,Wolfra Bayrische Natursaft Kelterei GmbH,Justus-von-Liebig-Straße 8,D-85435,Erding,Deutschland,http://www.wolfra.de,,10
1457,Wollbrink GmbH & Co. KG,Otto-Hahn-Straße 17-21,D-49593,Bersenbrück,Deutschland,http://www.wollbrink-spirituosen.de,,10
1458,Wörsinger Mineralbrunnen GmbH,Gansäcker 12,D-74321,Bietigheim-Bissingen,Deutschland,http://www.woersinger-quelle.de,,10
1459,Wünnenberger Kräutermanufaktur,Mittelstraße 33,D-33181,Bad Wünnenberg,Deutschland,http://www.maikaefer-flugbenzin.de,,10
1460,Württembergische Weingärtner-Zentralgenossenschaft eG,Raiffeisenstraße 2,D-71696,Möglingen,Deutschland,http://www.wzg-weine.de,,10
1461,Würzburger Hofbräu AG,Höchberger Straße 28,D-97082,Würzburg,Deutschland,http://www.wuerzburger-hofbraeu.de,,10
1462,Wüteria Mineralquellen GmbH & Co. KG,Schlossgartenstraße 2,D-75050,Gemmingen,Deutschland,http://www.wueteria.de,,10
1463,WVG Wein-Vertriebs-Gesellschaft eG,Lennacher Straße 25,D-74246,Eberstadt,Deutschland,,,10
1464,Wychwood Brewery,10-12; Eagle Maltings; Eagle Industrial Estate; The Crofts,GB-OX28 4DP,Witney,Vereintes Königreich,https://www.wychwood.co.uk/,,10
1465,Zentrale Handelsgesellschaft - ZHG - mbH,Hanns-Martin-Schleyer-Straße 2,D-77656,Offenburg,Deutschland,http://www.handelsmarken-gmbh.de,,10
1466,Zilch Getränkehandel e.K.,Germaniastraße 2,D-63073,Offenbach am Main,Deutschland,http://www.zilch-getraenke.de,,10
1467,Zimmermann-Graeff & Müller GmbH; Weinkellerei,Barlstraße 35,D-56856,Zell (Mosel),Deutschland,http://www.zgm.de,,10
1468,Zwiefalter Klosterbräu GmbH & Co. KG,Hauptstraße 24,D-88529,Zwiefalten,Deutschland,http://www.zwiefalter.de,,10
1469,Lömmelömm,Gottesweg 14,D-50969,Köln,Deutschland,http://www.loemmeloemm.de,,10
1470,Proviant Fruchtmanufaktur GmbH & Co. KG,Wolfener Str. 36,D-12681,Berlin,Deutschland,https://www.proviant-limo.de/,,10
1471,EDEKA ZENTRALE AG & Co. KG,New-York-Ring 6,D-22297,Hamburg,Deutschland,https://www.edeka.de/,,10
1472,METRO Deutschland GmbH,Metro-Straße 8,D-40235,Düsseldorf,Deutschland,https://www.metro.de/,,10
1473,REWE Markt GmbH,Domstraße 20,D-50668,Köln,Deutschland,https://www.rewe.de/,,10
1474,Dortmunder Hansa-Brauerei GmbH,Steigerstraße 20,D-44145,Dortmund,Deutschland,https://www.hansa-bier.de/,,10
1475,Ellermann-Spiegel,Poststraße 3,D-67483,Kleinfischlingen,Deutschland,http://www.ellermann-spiegel.de/,,10
1476,Wicküler Brauerei GmbH,Steigerstraße 20,D-44145,Dortmund,Deutschland,https://www.wickueler.de/,,10
1477,Viva con Agua Wasser GmbH,Neuer Kamp 32,D-20357,Hamburg,Deutschland,https://www.vivaconagua.org/,,10
1478,57wasser,Mattenbachstr. 71,D-57250,Netphen,Deutschland,https://57wasser.de/home,,10
1479,Weingut Bergdolt-Reif & Nett GmbH & Co. KG,Dudostraße 2,D-67435,Duttweiler/Pfalz,Deutschland,https://www.weingut-brn.de/de/impressum.html,,10
1480,F. Dreesbeimdieke GmbH & Co. KG,Bolbrinkersweg 17,D-33617,Bielefeld,Deutschland,https://www.dreesbeimdieke.com,,10
1481,Valser Mineralquellen GmbH,Camp 519,CH-7132,Vals,Schweiz,https://www.valser.ch/de-CH/,,10
1482,Limoment UG (haftungsbeschränkt),Schuckertstrasse 31,D-33613,Bielefeld,Deutschland,https://limoment.de,,10
1483,BOAR Distillery im Schwarzwald,Breitsodstraße 4,D-77740,Bad Peterstal-Griesbach,Deutschland,https://boargin.de/,,10
1484,Bimmerle KG,Önsbacher Straße 40,D-77855,Achern-Mösbach,Deutschland,http://www.bimmerle.de/de/,,10
1485,Leineweber Beverages GmbH,Hillegosser Straße 92,D-33719,Bielefeld,Deutschland,http://leineweber-bier.com/,,10
1486,HSE GmbH Getränkegroßhandel,Graf-Beust-Allee 11,D-45141,Essen,Deutschland,http://www.hse-essen.de/,,10
1487,K + K Beverage GmbH,Nöllenstraße 11,D-70195,Stuttgart,Deutschland,http://elephant-bay.com/,,10
1488,Tagewerker GmbH,Wilhelm-Mauser-Straße 49i,D-50827,Köln,Deutschland,https://www.kettenfett.net/,,10
1489,acáo GmbH,Schützenhofstr. 3,D-65183,Wiesbaden,Deutschland,https://acao.de/,,10
1490,SCHMITZ Kölsch e.K.,Aachener Straße 28,D-50674,Köln,Deutschland,https://schmitzkoelsch.com/,,10
1491,Obstkelterei Kurt Heide,Markt 18,D-09603,Siebenlehn,Deutschland,https://www.obstkeltereiheide.de/,,10
1492,Wirtz & Wirtz GbR,Ursulagartenstr. 11-15,D-50668,Köln,Deutschland,http://schreckenskammer.com/,,10
1493,Ruppertsberger Weinkeller Hoheburg eG,Hauptstraße 94,D-67152,Ruppertsberg,Deutschland,https://www.ruppertsberger.de/,,10
1494,Weingut Hörner,Hainbachhof,D-76879,Hochstadt,Deutschland,https://www.hoerner-wein.de/,,10
1495,Karl Pfaffmann GmbH & Co. KG,Allmendstraße 1,D-76833,Walsheim,Deutschland,https://www.karl-pfaffmann.de/,,10
1496,Weingut Pfannebecker,Zum Neusatz 14,D-67551,Worms-Pfeddersheim,Deutschland,http://weingutpfannebecker.de/,,10
1497,Einig-Zenzen GmbH & Co. KG,Carl-Friedrich-Benz-Straße 8,D-56759,Kaisersesch,Deutschland,https://www.einig-zenzen.de/,,10
1498,Arienhell GmbH & Co KG,Poll-Vingster-Str. 134,D-51105,Köln,Deutschland,http://www.giesler-brauerei.de/index.html,,10
1499,Trinks GmbH,Im Schleeke 115–116,D-38640,Goslar,Deutschland,https://www.trinks.de/,,10
1500,Gießener Brauerei GmbH & Co. KG,Südhang 14,D-35394,Gießen,Deutschland,https://www.schlammbeiser.de/,,10
1501,Cantina di Castelnuovo del Garda,Via Palazzina 2,IT-37014,Castelnuovo del Garda,Italien,http://www.cantinacastelnuovo.com/,,10
